title,star_rating,price,source,title_cleaned
Valley Of Silence (Circle Trilogy  #3),4.22,0.0,Goodreads_Real,valley of silence circle trilogy  3
Are You Afraid of the Dark?,3.66,0.0,Goodreads_Real,are you afraid of the dark
The Hound of the Baskervilles,4.11,0.0,Goodreads_Real,the hound of the baskervilles
Wittgenstein on Rules and Private Language: An Elementary Exposition,4.01,0.0,Goodreads_Real,wittgenstein on rules and private language an elementary exposition
The Great Gatsby,3.91,0.0,Goodreads_Real,the great gatsby
Shop in the Name of Love (The Cheetah Girls #2),3.64,0.0,Goodreads_Real,shop in the name of love the cheetah girls 2
The Final Frontiersman: Heimo Korth and His Family  Alone in Alaska's Arctic Wilderness,4.21,0.0,Goodreads_Real,the final frontiersman heimo korth and his family  alone in alaskas arctic wilderness
Quiet Days in Clichy,3.69,0.0,Goodreads_Real,quiet days in clichy
How to Write a Damn Good Novel: A Step-by-Step No Nonsense Guide to Dramatic Storytelling,3.86,0.0,Goodreads_Real,how to write a damn good novel a stepbystep no nonsense guide to dramatic storytelling
The Prose Edda,4.17,0.0,Goodreads_Real,the prose edda
Harry Potter Schoolbooks Box Set: Two Classic Books from the Library of Hogwarts School of Witchcraft and Wizardry,4.4,0.0,Goodreads_Real,harry potter schoolbooks box set two classic books from the library of hogwarts school of witchcraft and wizardry
Who Was Thomas Jefferson?,4.07,0.0,Goodreads_Real,who was thomas jefferson
Midnight Riders: The Story of the Allman Brothers Band,3.97,0.0,Goodreads_Real,midnight riders the story of the allman brothers band
Daisy Bates: Civil Rights Crusader from Arkansas,3.55,0.0,Goodreads_Real,daisy bates civil rights crusader from arkansas
Imaginary Lands,3.59,0.0,Goodreads_Real,imaginary lands
Conan: Sword of Skelos,3.94,0.0,Goodreads_Real,conan sword of skelos
The Pigeon,3.68,0.0,Goodreads_Real,the pigeon
The Complete Dream Dictionary,3.68,0.0,Goodreads_Real,the complete dream dictionary
Entry to Elsewhen,3.37,0.0,Goodreads_Real,entry to elsewhen
Absolute C++,3.83,0.0,Goodreads_Real,absolute c
The Barefoot Book Of Ballet Stories,4.21,0.0,Goodreads_Real,the barefoot book of ballet stories
Lectures on the History of Philosophy 1: Greek Philosophy to Plato,4.05,0.0,Goodreads_Real,lectures on the history of philosophy 1 greek philosophy to plato
Confederates in the Attic: Dispatches from the Unfinished Civil War,4.09,0.0,Goodreads_Real,confederates in the attic dispatches from the unfinished civil war
Moloka'i (Moloka'i #1),4.17,0.0,Goodreads_Real,molokai molokai 1
Haruki Murakami and the Music of Words,3.83,0.0,Goodreads_Real,haruki murakami and the music of words
Oh  The Places Youll Go!,4.35,0.0,Goodreads_Real,oh  the places youll go
H. P. Lovecraft's Dreamlands (Call of Cthulhu RPG),3.97,0.0,Goodreads_Real,h p lovecrafts dreamlands call of cthulhu rpg
The Greenlanders,3.9,0.0,Goodreads_Real,the greenlanders
Cumbres borrascosas,3.85,0.0,Goodreads_Real,cumbres borrascosas
To the Friend who Didn't Save my Life,3.92,0.0,Goodreads_Real,to the friend who didnt save my life
Red Phoenix,4.02,0.0,Goodreads_Real,red phoenix
Think on These Things,4.36,0.0,Goodreads_Real,think on these things
Bad Haircut: Stories of the Seventies,3.7,0.0,Goodreads_Real,bad haircut stories of the seventies
Lord of Chaos (The Wheel of Time  #6),4.13,0.0,Goodreads_Real,lord of chaos the wheel of time  6
Xénocide (Ender's Saga  #3),3.79,0.0,Goodreads_Real,xénocide enders saga  3
The Dance of Anger,4.06,0.0,Goodreads_Real,the dance of anger
The Black Sheep,3.99,0.0,Goodreads_Real,the black sheep
?????? 11 [Kimi wa Petto 11],4.28,0.0,Goodreads_Real, 11 kimi wa petto 11
Industry and Empire: The Birth of the Industrial Revolution,3.92,0.0,Goodreads_Real,industry and empire the birth of the industrial revolution
He's Just Not That Into You: The No-Excuses Truth to Understanding Guys,3.66,0.0,Goodreads_Real,hes just not that into you the noexcuses truth to understanding guys
Martian Time-Slip,3.77,0.0,Goodreads_Real,martian timeslip
On Truth,3.52,0.0,Goodreads_Real,on truth
Geisha,4.0,0.0,Goodreads_Real,geisha
sex.lies.murder.fame.,3.79,0.0,Goodreads_Real,sexliesmurderfame
Dreamland (Dreamland  #1),3.9,0.0,Goodreads_Real,dreamland dreamland  1
The Fall of the Kings (Riverside  #3),3.65,0.0,Goodreads_Real,the fall of the kings riverside  3
Carpenter's Gothic,3.77,0.0,Goodreads_Real,carpenters gothic
The Buddha in Your Mirror: Practical Buddhism and the Search for Self,4.28,0.0,Goodreads_Real,the buddha in your mirror practical buddhism and the search for self
Nathan the Wise  Minna von Barnhelm  and Other Plays and Writings,3.7,0.0,Goodreads_Real,nathan the wise  minna von barnhelm  and other plays and writings
The Eye of Charon (Age of Conan: Hyborian Adventures: A Soldier's Quest  #2),3.91,0.0,Goodreads_Real,the eye of charon age of conan hyborian adventures a soldiers quest  2
Darwin's Dangerous Idea: Evolution and the Meanings of Life,4.04,0.0,Goodreads_Real,darwins dangerous idea evolution and the meanings of life
Judas Unchained (Commonwealth Saga  #2),4.31,0.0,Goodreads_Real,judas unchained commonwealth saga  2
Double Love (Sweet Valley High  #1),3.54,0.0,Goodreads_Real,double love sweet valley high  1
Ancilla to the Pre-Socratic Philosophers,4.25,0.0,Goodreads_Real,ancilla to the presocratic philosophers
Grasping God's Word: A Hands-On Approach to Reading  Interpreting  and Applying the Bible,4.17,0.0,Goodreads_Real,grasping gods word a handson approach to reading  interpreting  and applying the bible
The Scarlet Letter,3.4,0.0,Goodreads_Real,the scarlet letter
Atlantis Found (Dirk Pitt  #15),3.99,0.0,Goodreads_Real,atlantis found dirk pitt  15
Kim,3.72,0.0,Goodreads_Real,kim
Child of the Owl (Golden Mountain Chronicles  #7),3.61,0.0,Goodreads_Real,child of the owl golden mountain chronicles  7
The Leatherstocking Tales  Vol. 2: The Pathfinder / The Deerslayer,3.98,0.0,Goodreads_Real,the leatherstocking tales  vol 2 the pathfinder  the deerslayer
The Know-It-All: One Man's Humble Quest to Become the Smartest Person in the World,3.76,0.0,Goodreads_Real,the knowitall one mans humble quest to become the smartest person in the world
Wideacre  (The Wideacre Trilogy  #1),3.3,0.0,Goodreads_Real,wideacre  the wideacre trilogy  1
Vergeef me,4.18,0.0,Goodreads_Real,vergeef me
Amelia Bedelia Helps Out,4.25,0.0,Goodreads_Real,amelia bedelia helps out
Treasure Island,3.83,0.0,Goodreads_Real,treasure island
Slouching Toward Nirvana,3.99,0.0,Goodreads_Real,slouching toward nirvana
Soldiers of Destruction: The SS Death's Head Division  1933-1945,3.99,0.0,Goodreads_Real,soldiers of destruction the ss deaths head division  19331945
Phylogenesis (Founding of the Commonwealth  #1),3.82,0.0,Goodreads_Real,phylogenesis founding of the commonwealth  1
Betcha Can't Read Just One,3.92,0.0,Goodreads_Real,betcha cant read just one
From a Limestone Ledge: Some Essays and Other Ruminations about Country Life in Texas,4.31,0.0,Goodreads_Real,from a limestone ledge some essays and other ruminations about country life in texas
Phaedrus,3.92,0.0,Goodreads_Real,phaedrus
La danza de la muerte,4.34,0.0,Goodreads_Real,la danza de la muerte
Hello Cruel World: 101 Alternatives to Suicide for Teens  Freaks  and Other Outlaws,4.03,0.0,Goodreads_Real,hello cruel world 101 alternatives to suicide for teens  freaks  and other outlaws
Tom Ford,4.47,0.0,Goodreads_Real,tom ford
Sophie's World,5.0,15.94,Scraped_Fictional,sophies world
Worlds Elsewhere: Journeys Around Shakespeare’s Globe,5.0,40.3,Scraped_Fictional,worlds elsewhere journeys around shakespeares globe
Planet of Slums,3.92,0.0,Goodreads_Real,planet of slums
The Family that Couldn't Sleep,3.91,0.0,Goodreads_Real,the family that couldnt sleep
A Dangerous Man (Hank Thompson  #3),4.07,0.0,Goodreads_Real,a dangerous man hank thompson  3
Paris to the Moon,3.76,0.0,Goodreads_Real,paris to the moon
Judy Moody Declares Independence (Judy Moody #6),4.08,0.0,Goodreads_Real,judy moody declares independence judy moody 6
Black Mischief,3.76,0.0,Goodreads_Real,black mischief
Baby Signing For Dummies,3.64,0.0,Goodreads_Real,baby signing for dummies
A World of Art,3.73,0.0,Goodreads_Real,a world of art
Sons of Mississippi: A Story of Race and Its Legacy,3.81,0.0,Goodreads_Real,sons of mississippi a story of race and its legacy
We were Soldiers Once... and young,4.31,0.0,Goodreads_Real,we were soldiers once and young
Six Characters in Search of an Author and Other Plays,3.95,0.0,Goodreads_Real,six characters in search of an author and other plays
The Power of Art,3.88,0.0,Goodreads_Real,the power of art
Tales,4.34,0.0,Goodreads_Real,tales
The Dirty Duck (Richard Jury  #4),3.94,0.0,Goodreads_Real,the dirty duck richard jury  4
The Idiot,4.18,0.0,Goodreads_Real,the idiot
The Devil in the White City: Murder  Magic  and Madness at the Fair That Changed America,3.99,0.0,Goodreads_Real,the devil in the white city murder  magic  and madness at the fair that changed america
The Wood Boy / The Burning Man,3.63,0.0,Goodreads_Real,the wood boy  the burning man
The Good Guy,3.82,0.0,Goodreads_Real,the good guy
The Druids' Keep (The Sword of Shannara  #2),4.16,0.0,Goodreads_Real,the druids keep the sword of shannara  2
Battle Angel Alita - Last Order : Guilty Angel  Vol. 07,4.12,0.0,Goodreads_Real,battle angel alita  last order  guilty angel  vol 07
Alice's Adventures in Wonderland and Through the Looking-Glass (Alice's Adventures in Wonderland  #1-2),4.07,0.0,Goodreads_Real,alices adventures in wonderland and through the lookingglass alices adventures in wonderland  12
Divine Filth: Lost Writings (Modern Classics),3.88,0.0,Goodreads_Real,divine filth lost writings modern classics
The Fellowship of the Ring (The Lord of the Rings  #1),4.36,0.0,Goodreads_Real,the fellowship of the ring the lord of the rings  1
Antitrust Law,4.0,0.0,Goodreads_Real,antitrust law
Qué Se Puede Esperar Cuando Se Está Esperando,3.77,0.0,Goodreads_Real,qué se puede esperar cuando se está esperando
The Pearl/The Red Pony,3.64,0.0,Goodreads_Real,the pearlthe red pony
The Leader In You: How to Win Friends  Influence People and Succeed in a Changing World,4.08,0.0,Goodreads_Real,the leader in you how to win friends  influence people and succeed in a changing world
Fiddler Fair,3.9,0.0,Goodreads_Real,fiddler fair
Vengeance (Joe Kurtz  #1),3.68,0.0,Goodreads_Real,vengeance joe kurtz  1
Trunk Music (Harry Bosch  #5; Harry Bosch Universe  #6),4.18,0.0,Goodreads_Real,trunk music harry bosch  5 harry bosch universe  6
In the Royal Manner : Expert Advice on Etiquette and Entertaining from the Former Butler to Diana  Princess of Wales,3.64,0.0,Goodreads_Real,in the royal manner  expert advice on etiquette and entertaining from the former butler to diana  princess of wales
U.S.A.: 42e Parallèle/L'An premier du siècle/La Grosse galette,4.1,0.0,Goodreads_Real,usa 42e parallèlelan premier du sièclela grosse galette
Mythology: Timeless Tales of Gods and Heroes,4.0,0.0,Goodreads_Real,mythology timeless tales of gods and heroes
The Last Dance (87th Precinct  #50),3.69,0.0,Goodreads_Real,the last dance 87th precinct  50
Galatea 2.2,3.72,0.0,Goodreads_Real,galatea 22
The Complete Idiot's Guide to Business Plans,3.32,0.0,Goodreads_Real,the complete idiots guide to business plans
Asfixia,3.7,0.0,Goodreads_Real,asfixia
The Simpsons and Philosophy: The D'oh! of Homer,3.47,0.0,Goodreads_Real,the simpsons and philosophy the doh of homer
Paradise Lost and Paradise Regained,4.08,0.0,Goodreads_Real,paradise lost and paradise regained
How to Be a Jewish Parent: A Practical Handbook for Family Life,3.93,0.0,Goodreads_Real,how to be a jewish parent a practical handbook for family life
Study Bible: NIV,4.7,0.0,Goodreads_Real,study bible niv
The Curious Incident of the Dog in the Night-Time,3.88,0.0,Goodreads_Real,the curious incident of the dog in the nighttime
The Zen of CSS Design: Visual Enlightenment for the Web,3.98,0.0,Goodreads_Real,the zen of css design visual enlightenment for the web
The Complete Essays of Mark Twain,4.33,0.0,Goodreads_Real,the complete essays of mark twain
The Best Way to Play: A Little Bill Book,3.49,0.0,Goodreads_Real,the best way to play a little bill book
The Dialogues of Plato  Volume 1: Euthyphro  Apology  Crito  Meno  Gorgias  Menexenus,4.17,0.0,Goodreads_Real,the dialogues of plato  volume 1 euthyphro  apology  crito  meno  gorgias  menexenus
One Hundred Years of Solitude,4.07,0.0,Goodreads_Real,one hundred years of solitude
The Power of One (The Power of One  #1),4.35,0.0,Goodreads_Real,the power of one the power of one  1
Secrets and Lace (Fatal Hearts #1),1.0,20.27,Scraped_Fictional,secrets and lace fatal hearts 1
???? 13,4.48,0.0,Goodreads_Real, 13
I Dreamed I Married Perry Mason (A Cece Caruso Mystery  #1),3.47,0.0,Goodreads_Real,i dreamed i married perry mason a cece caruso mystery  1
Katherine,4.19,0.0,Goodreads_Real,katherine
Dubliners,3.85,0.0,Goodreads_Real,dubliners
De Profundis and Other Writings,4.21,0.0,Goodreads_Real,de profundis and other writings
La Biblia de los Critales: Guia definitiva de los cristales (Cuerpo-Mente),4.38,0.0,Goodreads_Real,la biblia de los critales guia definitiva de los cristales cuerpomente
Cookies: Bite-Size Life Lessons,4.18,0.0,Goodreads_Real,cookies bitesize life lessons
A New Hope: The Illustrated Screenplay (Star Wars  Episode IV),4.23,0.0,Goodreads_Real,a new hope the illustrated screenplay star wars  episode iv
Forever in Blue: The Fourth Summer of the Sisterhood (Sisterhood  #4),3.81,0.0,Goodreads_Real,forever in blue the fourth summer of the sisterhood sisterhood  4
Elbow Room: The Varieties of Free Will Worth Wanting,3.92,0.0,Goodreads_Real,elbow room the varieties of free will worth wanting
Kissing the Beehive (Crane's View  #1),3.7,0.0,Goodreads_Real,kissing the beehive cranes view  1
Plot & Structure: Techniques and Exercises for Crafting a Plot That Grips Readers from Start to Finish,4.1,0.0,Goodreads_Real,plot  structure techniques and exercises for crafting a plot that grips readers from start to finish
Breakfast at Tiffany's: A Short Novel and Three Stories,3.89,0.0,Goodreads_Real,breakfast at tiffanys a short novel and three stories
Sketches from a Hunter's Album,3.93,0.0,Goodreads_Real,sketches from a hunters album
The King's Buccaneer (Krondor's Sons  #2),4.02,0.0,Goodreads_Real,the kings buccaneer krondors sons  2
The Rising Tide (World War II: 1939-1945  #1),4.11,0.0,Goodreads_Real,the rising tide world war ii 19391945  1
Ultimate Punishment,3.81,0.0,Goodreads_Real,ultimate punishment
The Magic Finger,3.68,0.0,Goodreads_Real,the magic finger
India Song,3.57,0.0,Goodreads_Real,india song
????? 22??????,4.21,0.0,Goodreads_Real, 22
Mere Christianity: Abolition of Man (Bonus Feature),4.32,0.0,Goodreads_Real,mere christianity abolition of man bonus feature
The Dance of the Dissident Daughter,3.95,0.0,Goodreads_Real,the dance of the dissident daughter
Chocolate and the Art of Low-Fat Desserts,4.0,0.0,Goodreads_Real,chocolate and the art of lowfat desserts
Back When We Were Grownups,3.52,0.0,Goodreads_Real,back when we were grownups
Star Wars: Empire  Volume 6: In the Shadows of Their Fathers,3.68,0.0,Goodreads_Real,star wars empire  volume 6 in the shadows of their fathers
The Masterpiece,3.96,0.0,Goodreads_Real,the masterpiece
Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values,3.77,0.0,Goodreads_Real,zen and the art of motorcycle maintenance an inquiry into values
The Swimming-Pool Library,3.77,0.0,Goodreads_Real,the swimmingpool library
The Second World War: A Complete History,4.2,0.0,Goodreads_Real,the second world war a complete history
Changelings,3.77,0.0,Goodreads_Real,changelings
Guilty as Charged,3.76,0.0,Goodreads_Real,guilty as charged
Fudge-a-Mania (Fudge  #4),4.01,0.0,Goodreads_Real,fudgeamania fudge  4
Simply Beautiful Beaded Jewelry,3.77,0.0,Goodreads_Real,simply beautiful beaded jewelry
The Good Liar,3.54,0.0,Goodreads_Real,the good liar
Nineteen Minutes,4.12,0.0,Goodreads_Real,nineteen minutes
Time of the Twins (Dragonlance: Legends  #1),4.15,0.0,Goodreads_Real,time of the twins dragonlance legends  1
The Burning (Guardians of Ga'Hoole  #6),4.08,0.0,Goodreads_Real,the burning guardians of gahoole  6
Malcolm X: A Graphic Biography,3.66,0.0,Goodreads_Real,malcolm x a graphic biography
The Fantasy Writer's Assistant and Other Stories,4.09,0.0,Goodreads_Real,the fantasy writers assistant and other stories
Nuns and Soldiers,3.93,0.0,Goodreads_Real,nuns and soldiers
Suki's Kimono,4.19,0.0,Goodreads_Real,sukis kimono
Straight Talking,3.64,0.0,Goodreads_Real,straight talking
